name,lat,lng,day,next_name,next_lat,next_lng,next_day,distance
Wien,48.2066,16.37341,1928-02-01,Deutsches Volkstheater,48.205142,16.3566,1928-02-01,1.2599271470676008
Deutsches Volkstheater,48.205142,16.3566,1928-02-01,Wien,48.2066,16.37341,1928-02-02,1.2599271470676008
Wien,48.2066,16.37341,1928-02-05,Galitzinberg,48.21667,16.28333,1928-02-05,6.787706032417915
Galitzinberg,48.21667,16.28333,1928-02-05,Wien,48.2066,16.37341,1928-02-06,6.787706032417915
Wien,48.2066,16.37341,1928-02-08,"V., Margareten",48.18646,16.35491,1928-02-08,2.628047647620345
"V., Margareten",48.18646,16.35491,1928-02-08,Wien,48.2066,16.37341,1928-02-09,2.628047647620345
Wien,48.2066,16.37341,1928-02-12,Prater,48.20609,16.41169,1928-02-12,2.8458133639931282
Prater,48.20609,16.41169,1928-02-12,Wien,48.2066,16.37341,1928-02-13,2.8458133639931282
Wien,48.2066,16.37341,1928-02-15,Grinzing,48.25,16.33333,1928-02-15,5.670619901928065
Grinzing,48.25,16.33333,1928-02-15,Wien,48.2066,16.37341,1928-02-16,5.670619901928065
Wien,48.2066,16.37341,1928-02-16,Sternwartestraße,48.23099349198,16.340117830625,1928-02-17,3.6711723870015667
Sternwartestraße,48.23099349198,16.340117830625,1928-02-17,Votivpark,48.21574,16.358385,1928-02-17,2.1723350286209855
Votivpark,48.21574,16.358385,1928-02-17,Wien,48.2066,16.37341,1928-02-17,1.5099124218239994
Wien,48.2066,16.37341,1928-02-26,Satzberg,48.21575,16.26161,1928-02-26,8.371067658491603
Satzberg,48.21575,16.26161,1928-02-26,Wien,48.2066,16.37341,1928-02-27,8.371067658491603
Wien,48.2066,16.37341,1928-02-29,Burgtheater,48.210333,16.361139,1928-02-29,1.0020487207477062
Burgtheater,48.210333,16.361139,1928-02-29,Wien,48.2066,16.37341,1928-03-01,1.0020487207477062
Wien,48.2066,16.37341,1928-03-02,Türkenschanzpark,48.235119783861,16.333568462613,1928-03-02,4.338343342416522
Türkenschanzpark,48.235119783861,16.333568462613,1928-03-02,Wien,48.2066,16.37341,1928-03-03,4.338343342416522
Wien,48.2066,16.37341,1928-03-04,Döbling,48.25,16.33333,1928-03-04,5.670619901928065
Döbling,48.25,16.33333,1928-03-04,Wien,48.2066,16.37341,1928-03-05,5.670619901928065
Wien,48.2066,16.37341,1928-03-05,Prinz Eugenstraße,48.193156,16.378297,1928-03-05,1.5384035731486658
Prinz Eugenstraße,48.193156,16.378297,1928-03-05,Wien,48.2066,16.37341,1928-03-06,1.5384035731486658
Wien,48.2066,16.37341,1928-03-16,Deutsches Volkstheater,48.205142,16.3566,1928-03-16,1.2599271470676008
Deutsches Volkstheater,48.205142,16.3566,1928-03-16,Wien,48.2066,16.37341,1928-03-17,1.2599271470676008
Wien,48.2066,16.37341,1928-03-18,Neuwaldegg,48.233119188484,16.28610371233,1928-03-18,7.126248889596867
Neuwaldegg,48.233119188484,16.28610371233,1928-03-18,Penzing,48.2,16.26667,1928-03-18,3.9557171965377433
Penzing,48.2,16.26667,1928-03-18,Wien,48.2066,16.37341,1928-03-19,7.968032035389951
Wien,48.2066,16.37341,1928-03-21,"VIII., Josefstadt",48.21126,16.34706,1928-03-21,2.025814753129046
"VIII., Josefstadt",48.21126,16.34706,1928-03-21,Wien,48.2066,16.37341,1928-03-22,2.025814753129046
Wien,48.2066,16.37341,1928-03-24,Hohe Warte,48.248422,16.355191,1928-03-24,4.843382888175013
Hohe Warte,48.248422,16.355191,1928-03-24,Wien,48.2066,16.37341,1928-03-25,4.843382888175013
Wien,48.2066,16.37341,1928-03-28,"VIII., Josefstadt",48.21126,16.34706,1928-03-28,2.025814753129046
"VIII., Josefstadt",48.21126,16.34706,1928-03-28,Wien,48.2066,16.37341,1928-03-29,2.025814753129046
Wien,48.2066,16.37341,1928-04-01,Türkenschanzpark,48.235119783861,16.333568462613,1928-04-01,4.338343342416522
Türkenschanzpark,48.235119783861,16.333568462613,1928-04-01,Wien,48.2066,16.37341,1928-04-02,4.338343342416522
Wien,48.2066,16.37341,1928-04-03,Türkenschanzpark,48.235119783861,16.333568462613,1928-04-04,4.338343342416522
Türkenschanzpark,48.235119783861,16.333568462613,1928-04-04,Wien,48.2066,16.37341,1928-04-04,4.338343342416522
Wien,48.2066,16.37341,1928-04-08,Kahlenberg,48.27617,16.33255,1928-04-08,8.309875859748551
Kahlenberg,48.27617,16.33255,1928-04-08,Wien,48.2066,16.37341,1928-04-09,8.309875859748551
Wien,48.2066,16.37341,1928-04-09,Purkersdorf,48.20769,16.17539,1928-04-09,14.718553899684759
Purkersdorf,48.20769,16.17539,1928-04-09,Wien,48.2066,16.37341,1928-04-10,14.718553899684759
Wien,48.2066,16.37341,1928-04-12,Trieste,45.64953,13.77678,1928-04-13,346.240702510533
Trieste,45.64953,13.77678,1928-04-14,Dalmatia,43.0,17.0,1928-04-15,390.805349885164
Dalmatia,43.0,17.0,1928-04-15,Korcula,42.94861,16.91806,1928-04-15,8.790461417986691
Korcula,42.94861,16.91806,1928-04-15,Dubrovnik,42.64807,18.09216,1928-04-15,101.68577011070532
Dubrovnik,42.64807,18.09216,1928-04-15,Korfu,39.598055,19.852222,1928-04-16,369.54414114399907
Korfu,39.598055,19.852222,1928-04-16,Katákolo,37.65597,21.31742,1928-04-17,250.5035101399052
Katákolo,37.65597,21.31742,1928-04-17,Korinth,37.94007,22.9513,1928-04-18,147.31263376491333
Korinth,37.94007,22.9513,1928-04-18,Piraeus,37.94203,23.64619,1928-04-18,61.082969483628865
Piraeus,37.94203,23.64619,1928-04-18,Athen,37.97945,23.71622,1928-04-18,7.424636010840531
Athen,37.97945,23.71622,1928-04-19,Piraeus,37.94203,23.64619,1928-04-19,7.424636010840531
Piraeus,37.94203,23.64619,1928-04-19,Athen,37.97945,23.71622,1928-04-20,7.424636010840531
Athen,37.97945,23.71622,1928-04-20,Eleusis,38.04125,23.53791,1928-04-20,17.09574758909997
Eleusis,38.04125,23.53791,1928-04-20,Istanbul,41.01384,28.94966,1928-04-22,570.2740224386378
Istanbul,41.01384,28.94966,1928-04-22,Eyüpsultan,41.05877,28.92305,1928-04-22,5.4684397064542924
Eyüpsultan,41.05877,28.92305,1928-04-22,Beyoğlu,41.03694,28.9775,1928-04-22,5.180157518939899
Beyoğlu,41.03694,28.9775,1928-04-22,Istanbul,41.01384,28.94966,1928-04-23,3.4732294505336383
Istanbul,41.01384,28.94966,1928-04-23,Bosporus,41.10164,29.06097,1928-04-23,13.51393738542729
Bosporus,41.10164,29.06097,1928-04-23,Anatolia,39.0,35.0,1928-04-23,557.7604364425067
Anatolia,39.0,35.0,1928-04-23,Beyoğlu,41.03694,28.9775,1928-04-23,561.5265697074891
Beyoğlu,41.03694,28.9775,1928-04-23,Istanbul,41.01384,28.94966,1928-04-24,3.4732294505336383
Istanbul,41.01384,28.94966,1928-04-24,Bosporus,41.10164,29.06097,1928-04-24,13.51393738542729
Bosporus,41.10164,29.06097,1928-04-24,Rhodos,36.43556,28.22199,1928-04-26,523.0855411461918
Rhodos,36.43556,28.22199,1928-04-26,Dubrovnik,42.64807,18.09216,1928-04-29,1109.4788761316552
Dubrovnik,42.64807,18.09216,1928-04-29,Gruž,42.65927,18.0875,1928-04-29,1.3015177318127442
Gruž,42.65927,18.0875,1928-04-29,Venedig,45.43713,12.33265,1928-04-30,554.7340457071876
Venedig,45.43713,12.33265,1928-05-01,Markusplatz,45.434172,12.338433,1928-05-01,0.5593184936608666
Markusplatz,45.434172,12.338433,1928-05-01,Venedig,45.43713,12.33265,1928-05-02,0.5593184936608666
Venedig,45.43713,12.33265,1928-05-02,Canal Grande,45.43598,12.33052,1928-05-02,0.2100297102195965
Canal Grande,45.43598,12.33052,1928-05-02,Venedig,45.43713,12.33265,1928-05-03,0.2100297102195965
Venedig,45.43713,12.33265,1928-05-03,Lido,45.4105,12.36649,1928-05-03,3.9716224986602278
Lido,45.4105,12.36649,1928-05-03,Wien,48.2066,16.37341,1928-05-03,435.949739164347
Wien,48.2066,16.37341,1928-05-06,Grinzing,48.25,16.33333,1928-05-06,5.670619901928065
Grinzing,48.25,16.33333,1928-05-06,Wien,48.2066,16.37341,1928-05-07,5.670619901928065
Wien,48.2066,16.37341,1928-05-07,"VIII., Josefstadt",48.21126,16.34706,1928-05-07,2.025814753129046
"VIII., Josefstadt",48.21126,16.34706,1928-05-07,Wien,48.2066,16.37341,1928-05-08,2.025814753129046
Wien,48.2066,16.37341,1928-05-12,Grinzing,48.25,16.33333,1928-05-13,5.670619901928065
Grinzing,48.25,16.33333,1928-05-13,Wien,48.2066,16.37341,1928-05-13,5.670619901928065
Wien,48.2066,16.37341,1928-05-15,Neuwaldegg,48.233119188484,16.28610371233,1928-05-15,7.126248889596867
Neuwaldegg,48.233119188484,16.28610371233,1928-05-15,Pressbaum,48.18333,16.08333,1928-05-15,16.05575396459114
Pressbaum,48.18333,16.08333,1928-05-15,Hochroterd,48.13047,16.11437,1928-05-15,6.315076045689278
Hochroterd,48.13047,16.11437,1928-05-15,Heiligenkreuz,48.05559,16.12493,1928-05-15,8.363143481793657
Heiligenkreuz,48.05559,16.12493,1928-05-15,Brühl,48.08509,16.24801,1928-05-15,9.741264679479652
Brühl,48.08509,16.24801,1928-05-15,Prater,48.20609,16.41169,1928-05-15,18.148796019379372
Prater,48.20609,16.41169,1928-05-15,Wien,48.2066,16.37341,1928-05-16,2.8458133639931282
Wien,48.2066,16.37341,1928-05-17,Hernalser Hauptstr.,48.220587,16.323928,1928-05-17,3.9927110541704405
Hernalser Hauptstr.,48.220587,16.323928,1928-05-17,Wien,48.2066,16.37341,1928-05-18,3.9927110541704405
Wien,48.2066,16.37341,1928-05-20,"XIII., Hietzing",48.17547,16.29101,1928-05-20,7.036651257830084
"XIII., Hietzing",48.17547,16.29101,1928-05-20,Wien,48.2066,16.37341,1928-05-21,7.036651257830084
Wien,48.2066,16.37341,1928-05-23,Grinzing,48.25,16.33333,1928-05-23,5.670619901928065
Grinzing,48.25,16.33333,1928-05-23,Wien,48.2066,16.37341,1928-05-24,5.670619901928065
Wien,48.2066,16.37341,1928-05-27,Hochstrahlbrunnen,48.198389,16.376,1928-05-27,0.9330932955561748
Hochstrahlbrunnen,48.198389,16.376,1928-05-27,Wien,48.2066,16.37341,1928-05-28,0.9330932955561748
Wien,48.2066,16.37341,1928-05-28,Klosterneuburg,48.30521,16.32522,1928-05-28,11.534092126016498
Klosterneuburg,48.30521,16.32522,1928-05-28,Kierling,48.30997,16.27616,1928-05-28,3.677592201401482
Kierling,48.30997,16.27616,1928-05-28,St. Andrä-Wördern,48.327778,16.209444,1928-05-28,5.329476261746787
St. Andrä-Wördern,48.327778,16.209444,1928-05-28,Hadersfeld,48.33685,16.25942,1928-05-28,3.840323152345965
Hadersfeld,48.33685,16.25942,1928-05-28,Wien,48.2066,16.37341,1928-05-29,16.773950301320458
Wien,48.2066,16.37341,1928-05-29,Ringstraße,48.202432234197,16.371296264238,1928-05-29,0.48934015378526285
Ringstraße,48.202432234197,16.371296264238,1928-05-29,Wien,48.2066,16.37341,1928-05-30,0.48934015378526285
Wien,48.2066,16.37341,1928-05-30,Rathauspark,48.2109,16.35978,1928-05-30,1.1202011259963436
Rathauspark,48.2109,16.35978,1928-05-30,Volksgarten,48.20809,16.36157,1928-05-30,0.3395996658959662
Volksgarten,48.20809,16.36157,1928-05-30,Wien,48.2066,16.37341,1928-05-31,0.8954781863438444
Wien,48.2066,16.37341,1928-05-31,Meissl & Schadn,48.202204,16.374869,1928-05-31,0.5006957427430055
Meissl & Schadn,48.202204,16.374869,1928-05-31,Wien,48.2066,16.37341,1928-06-01,0.5006957427430055
Wien,48.2066,16.37341,1928-06-01,Meissl & Schadn,48.202204,16.374869,1928-06-01,0.5006957427430055
Meissl & Schadn,48.202204,16.374869,1928-06-01,Wien,48.2066,16.37341,1928-06-02,0.5006957427430055
Wien,48.2066,16.37341,1928-06-03,Türkenschanzpark,48.235119783861,16.333568462613,1928-06-03,4.338343342416522
Türkenschanzpark,48.235119783861,16.333568462613,1928-06-03,Wien,48.2066,16.37341,1928-06-04,4.338343342416522
Wien,48.2066,16.37341,1928-06-04,"XIX., Döbling",48.25,16.33306,1928-06-04,5.681179372228665
"XIX., Döbling",48.25,16.33306,1928-06-04,Wien,48.2066,16.37341,1928-06-05,5.681179372228665
Wien,48.2066,16.37341,1928-06-05,Meissl & Schadn,48.202204,16.374869,1928-06-05,0.5006957427430055
Meissl & Schadn,48.202204,16.374869,1928-06-05,Wien,48.2066,16.37341,1928-06-06,0.5006957427430055
Wien,48.2066,16.37341,1928-06-10,Prater,48.20609,16.41169,1928-06-10,2.8458133639931282
Prater,48.20609,16.41169,1928-06-10,Wien,48.2066,16.37341,1928-06-11,2.8458133639931282
Wien,48.2066,16.37341,1928-06-11,Bad Ischl,47.71109,13.61893,1928-06-11,212.95412990221547
Bad Ischl,47.71109,13.61893,1928-06-11,Brennerstraße,47.710848,13.613565,1928-06-11,0.40349431230249144
Brennerstraße,47.710848,13.613565,1928-06-11,Bad Ischl,47.71109,13.61893,1928-06-12,0.40349431230249144
Bad Ischl,47.71109,13.61893,1928-06-13,Ebensee,47.80716,13.779,1928-06-13,16.06596289275024
Ebensee,47.80716,13.779,1928-06-13,Kranabethsattel,47.811987,13.723216,1928-06-13,4.212526209588547
Kranabethsattel,47.811987,13.723216,1928-06-13,Feuerkogel,47.8163,13.72253,1928-06-13,0.4822925374409124
Feuerkogel,47.8163,13.72253,1928-06-13,Bad Ischl,47.71109,13.61893,1928-06-14,14.041260157091797
Bad Ischl,47.71109,13.61893,1928-06-14,Pötschenhöhe,47.61667,13.7,1928-06-14,12.136068747255493
Pötschenhöhe,47.61667,13.7,1928-06-14,Bad Aussee,47.60998,13.78243,1928-06-14,6.241671494482499
Bad Aussee,47.60998,13.78243,1928-06-14,Bahnhof Stainach-Irdning,47.52959,14.10647,1928-06-14,25.96853859577999
Bahnhof Stainach-Irdning,47.52959,14.10647,1928-06-14,Wörschach,47.55,14.15,1928-06-14,3.986167764216407
Wörschach,47.55,14.15,1928-06-14,Liezen,47.56667,14.23333,1928-06-14,6.539557608900538
Liezen,47.56667,14.23333,1928-06-14,Spital am Pyhrn,47.66487,14.34014,1928-06-14,13.552960659212127
Spital am Pyhrn,47.66487,14.34014,1928-06-14,Windischgarsten,47.72223,14.32755,1928-06-14,6.44718025709417
Windischgarsten,47.72223,14.32755,1928-06-14,Hinterstoder,47.69965,14.15391,1928-06-14,13.269815703639367
Hinterstoder,47.69965,14.15391,1928-06-14,Kirchdorf an der Krems,47.90558,14.12228,1928-06-14,23.018899714200327
Kirchdorf an der Krems,47.90558,14.12228,1928-06-14,Pettenbach,47.96016,14.01692,1928-06-14,9.940261481458123
Pettenbach,47.96016,14.01692,1928-06-14,Gmunden,47.91839,13.79933,1928-06-14,16.90718043317294
Gmunden,47.91839,13.79933,1928-06-14,Bad Ischl,47.71109,13.61893,1928-06-15,26.716856583254916
Bad Ischl,47.71109,13.61893,1928-06-16,Lindau (Bad Ischl),47.71149,13.57893,1928-06-16,3.0019601024620086
Lindau (Bad Ischl),47.71149,13.57893,1928-06-16,Pfandl,47.72085,13.58348,1928-06-16,1.0952586521708592
Pfandl,47.72085,13.58348,1928-06-16,Elisabethpromenade,48.226064,16.365705,1928-06-16,215.17845480280369
Elisabethpromenade,48.226064,16.365705,1928-06-16,Bad Ischl,47.71109,13.61893,1928-06-17,212.93274906250036
Bad Ischl,47.71109,13.61893,1928-06-19,Sankt Wolfgang im Salzkammergut,47.73932,13.44666,1928-06-19,13.299514856354461
Sankt Wolfgang im Salzkammergut,47.73932,13.44666,1928-06-19,Bad Ischl,47.71109,13.61893,1928-06-20,13.299514856354461
Bad Ischl,47.71109,13.61893,1928-06-21,Wien,48.2066,16.37341,1928-06-21,212.95412990221547
Wien,48.2066,16.37341,1928-06-23,Meissl & Schadn,48.202204,16.374869,1928-06-23,0.5006957427430055
Meissl & Schadn,48.202204,16.374869,1928-06-23,Wien,48.2066,16.37341,1928-06-24,0.5006957427430055
Wien,48.2066,16.37341,1928-06-24,Döbling,48.25,16.33333,1928-06-24,5.670619901928065
Döbling,48.25,16.33333,1928-06-24,Wien,48.2066,16.37341,1928-06-25,5.670619901928065
Wien,48.2066,16.37341,1928-06-28,Sofienalpe,48.244807,16.226574,1928-06-29,11.707812610156745
Sofienalpe,48.244807,16.226574,1928-06-29,Steinriegl,48.26667,16.23333,1928-06-29,2.4822854179333267
Steinriegl,48.26667,16.23333,1928-06-29,Tulbing,48.2794,16.12209,1928-06-29,8.377874903774117
Tulbing,48.2794,16.12209,1928-06-29,Kierling,48.30997,16.27616,1928-06-29,11.926575834600637
Kierling,48.30997,16.27616,1928-06-29,Wien,48.2066,16.37341,1928-06-29,13.57428017279828
Wien,48.2066,16.37341,1928-07-01,Seitenstettengasse,48.21171,16.37448,1928-07-01,0.5737415661236397
Seitenstettengasse,48.21171,16.37448,1928-07-01,Wien,48.2066,16.37341,1928-07-02,0.5737415661236397
Wien,48.2066,16.37341,1928-07-02,Peter Jordan Straße,48.2371,16.332489,1928-07-02,4.554916187036688
Peter Jordan Straße,48.2371,16.332489,1928-07-02,"XII., Meidling",48.17192,16.32586,1928-07-02,7.264374414386108
"XII., Meidling",48.17192,16.32586,1928-07-02,Wien,48.2066,16.37341,1928-07-03,5.231601698541357
Wien,48.2066,16.37341,1928-07-05,Prater,48.20609,16.41169,1928-07-05,2.8458133639931282
Prater,48.20609,16.41169,1928-07-05,Wien,48.2066,16.37341,1928-07-06,2.8458133639931282
Wien,48.2066,16.37341,1928-07-08,Weidling,48.291,16.30865,1928-07-08,10.54545648344721
Weidling,48.291,16.30865,1928-07-08,Klosterneuburg,48.30521,16.32522,1928-07-08,2.0020324779954968
Klosterneuburg,48.30521,16.32522,1928-07-08,Wien,48.2066,16.37341,1928-07-09,11.534092126016498
Wien,48.2066,16.37341,1928-07-09,"VIII., Josefstadt",48.21126,16.34706,1928-07-09,2.025814753129046
"VIII., Josefstadt",48.21126,16.34706,1928-07-09,Wien,48.2066,16.37341,1928-07-10,2.025814753129046
Wien,48.2066,16.37341,1928-07-11,Graben,48.20883,16.36951,1928-07-11,0.3814573415457829
Graben,48.20883,16.36951,1928-07-11,Wien,48.2066,16.37341,1928-07-12,0.3814573415457829
Wien,48.2066,16.37341,1928-07-12,Purkersdorf,48.20769,16.17539,1928-07-12,14.718553899684759
Purkersdorf,48.20769,16.17539,1928-07-12,Pressbaum,48.18333,16.08333,1928-07-12,7.360536304053678
Pressbaum,48.18333,16.08333,1928-07-12,Hochroterd,48.13047,16.11437,1928-07-12,6.315076045689278
Hochroterd,48.13047,16.11437,1928-07-12,Heiligenkreuz,48.05559,16.12493,1928-07-12,8.363143481793657
Heiligenkreuz,48.05559,16.12493,1928-07-12,Brühl,48.08509,16.24801,1928-07-12,9.741264679479652
Brühl,48.08509,16.24801,1928-07-12,Wien,48.2066,16.37341,1928-07-13,16.42035712591082
Wien,48.2066,16.37341,1928-07-14,Prater,48.20609,16.41169,1928-07-14,2.8458133639931282
Prater,48.20609,16.41169,1928-07-14,Wien,48.2066,16.37341,1928-07-15,2.8458133639931282
Wien,48.2066,16.37341,1928-07-15,Exelberg,48.24737,16.24604,1928-07-15,10.493096687827345
Exelberg,48.24737,16.24604,1928-07-15,Mauerbach,48.24514,16.16793,1928-07-15,5.80648879997828
Mauerbach,48.24514,16.16793,1928-07-15,Penzing,48.2,16.26667,1928-07-15,8.889410963141355
Penzing,48.2,16.26667,1928-07-15,Lainz,48.17381,16.28929,1928-07-15,3.3629725927923046
Lainz,48.17381,16.28929,1928-07-15,Wien,48.2066,16.37341,1928-07-16,7.239536811607436
Wien,48.2066,16.37341,1928-07-17,Kritzendorf,48.32932,16.30011,1928-07-17,14.690899718880358
Kritzendorf,48.32932,16.30011,1928-07-17,Wien,48.2066,16.37341,1928-07-18,14.690899718880358
Wien,48.2066,16.37341,1928-07-21,Prater,48.20609,16.41169,1928-07-21,2.8458133639931282
Prater,48.20609,16.41169,1928-07-21,Wien,48.2066,16.37341,1928-07-22,2.8458133639931282
Wien,48.2066,16.37341,1928-07-22,Türkenschanzpark,48.235119783861,16.333568462613,1928-07-22,4.338343342416522
Türkenschanzpark,48.235119783861,16.333568462613,1928-07-22,Wien,48.2066,16.37341,1928-07-23,4.338343342416522
Wien,48.2066,16.37341,1928-07-24,Plankeng.,48.206514,16.36974,1928-07-24,0.2729475610679337
Plankeng.,48.206514,16.36974,1928-07-24,Wien,48.2066,16.37341,1928-07-25,0.2729475610679337
Wien,48.2066,16.37341,1928-07-27,Venedig,45.43713,12.33265,1928-07-27,435.61463990143477
Venedig,45.43713,12.33265,1928-07-29,Lido,45.4105,12.36649,1928-07-29,3.9716224986602278
Lido,45.4105,12.36649,1928-07-29,Venedig,45.43713,12.33265,1928-07-30,3.9716224986602278
Venedig,45.43713,12.33265,1928-07-31,Wien,48.2066,16.37341,1928-07-31,435.61463990143477
Wien,48.2066,16.37341,1928-08-03,Sofienalpe,48.244807,16.226574,1928-08-03,11.707812610156745
Sofienalpe,48.244807,16.226574,1928-08-03,Steinriegl,48.26667,16.23333,1928-08-03,2.4822854179333267
Steinriegl,48.26667,16.23333,1928-08-03,Klosterneuburg,48.30521,16.32522,1928-08-03,8.054121042957831
Klosterneuburg,48.30521,16.32522,1928-08-03,Wien,48.2066,16.37341,1928-08-04,11.534092126016498
Wien,48.2066,16.37341,1928-08-08,Neuwaldegg,48.233119188484,16.28610371233,1928-08-08,7.126248889596867
Neuwaldegg,48.233119188484,16.28610371233,1928-08-08,Wien,48.2066,16.37341,1928-08-09,7.126248889596867
Wien,48.2066,16.37341,1928-08-09,Peter Jordan Straße,48.2371,16.332489,1928-08-09,4.554916187036688
Peter Jordan Straße,48.2371,16.332489,1928-08-09,Wien,48.2066,16.37341,1928-08-10,4.554916187036688
Wien,48.2066,16.37341,1928-08-10,Neuwaldegg,48.233119188484,16.28610371233,1928-08-10,7.126248889596867
Neuwaldegg,48.233119188484,16.28610371233,1928-08-10,Wien,48.2066,16.37341,1928-08-11,7.126248889596867
Wien,48.2066,16.37341,1928-08-11,Peter Jordan Straße,48.2371,16.332489,1928-08-11,4.554916187036688
Peter Jordan Straße,48.2371,16.332489,1928-08-11,Wien,48.2066,16.37341,1928-08-12,4.554916187036688
Wien,48.2066,16.37341,1928-08-12,Weidlingbach,48.26667,16.25,1928-08-12,11.342624850092864
Weidlingbach,48.26667,16.25,1928-08-12,Steinriegl,48.26667,16.23333,1928-08-12,1.2375800547208462
Steinriegl,48.26667,16.23333,1928-08-12,Hainbach,48.23333,16.2,1928-08-12,4.4576235663623205
Hainbach,48.23333,16.2,1928-08-12,Weidlingau,48.2074,16.21453,1928-08-12,3.07879710522351
Weidlingau,48.2074,16.21453,1928-08-12,Penzing,48.2,16.26667,1928-08-12,3.962009879135548
Penzing,48.2,16.26667,1928-08-12,Wien,48.2066,16.37341,1928-08-13,7.968032035389951
Wien,48.2066,16.37341,1928-08-13,Türkenschanzpark,48.235119783861,16.333568462613,1928-08-13,4.338343342416522
Türkenschanzpark,48.235119783861,16.333568462613,1928-08-13,Wien,48.2066,16.37341,1928-08-14,4.338343342416522
Wien,48.2066,16.37341,1928-08-15,Weidlingbach,48.26667,16.25,1928-08-15,11.342624850092864
Weidlingbach,48.26667,16.25,1928-08-15,Wien,48.2066,16.37341,1928-08-16,11.342624850092864
Wien,48.2066,16.37341,1928-08-16,München,48.13743,11.57549,1928-08-17,356.87948124417477
München,48.13743,11.57549,1928-08-17,Hohenschwangau,47.55631,10.74085,1928-08-17,89.87266693192801
Hohenschwangau,47.55631,10.74085,1928-08-18,Alpsee,47.5493,10.72394,1928-08-18,1.4924514393436947
Alpsee,47.5493,10.72394,1928-08-18,Füssen,47.57143,10.70171,1928-08-18,2.9753392755115
Füssen,47.57143,10.70171,1928-08-18,Hohenschwangau,47.55631,10.74085,1928-08-19,3.391340681502574
